City,Longitude,Latitude,Total Population,Male Population,Female Population,Age 0-18,Age 19-35,Age 36-50,Age 51+,Average Temperature (°C),Mortality Rate (%),Average Income (AED),Healthcare Expenditure (% of Income)
Ras Al Khaimah,55.9486,25.7915,3322862,2290949,1031913,170648,284133,61833,123739,28.882267987234208,0.2850456214729178,13400,5.123626910586914
Dubai,55.2708,25.2768,4098989,2826050,1272939,161308,160911,240552,187415,39.70945394624874,1.4685433905904528,28342,13.288990355065893
Ajman,55.5136,25.4052,3710144,2557961,1152183,140773,206800,212956,99330,26.495640127866928,1.224533491002232,16261,6.079446172363646
Sharjah,55.391,25.3225,2978388,2053451,924937,169104,15719,164315,140424,25.65308620808522,0.44236201011312515,17789,13.81886856730986
Sharjah,55.391,25.3225,3796569,2617546,1179023,143850,108798,62094,44217,32.69464050454155,1.431956284923353,29825,10.722125199524125
Ras Al Khaimah,55.9486,25.7915,3318340,2287831,1030509,57710,135421,224671,244594,33.23465468456788,0.7191127493907727,17837,8.161100998343969
Ajman,55.5136,25.4052,4339964,2992190,1347774,37739,178666,255702,234191,25.412188872034584,0.48740945879828423,15985,10.676565458498292
Abu Dhabi,54.366,24.4539,1270643,876045,394598,269558,161942,269967,289358,37.35222668386004,0.41064475832902203,18935,12.85695721298378
Ajman,55.5136,25.4052,4029050,2777831,1251219,76774,243497,162272,263554,38.96858769358072,0.22904939779048503,22092,7.71074270633286
Fujairah,56.3315,25.2769,4444357,3064164,1380193,148535,35504,287646,172971,26.161548456371843,0.4824893008786486,22861,7.240417140918885
Ajman,55.5136,25.4052,1196942,825232,371710,285094,233532,95535,20324,25.33098987469465,0.8621738785108124,12770,7.890212914402568
Sharjah,55.391,25.3225,2786150,1920912,865238,105315,286271,97536,91005,31.672418080447756,1.2580049967650957,18619,8.351779451046937
Sharjah,55.391,25.3225,3919586,2702361,1217225,103675,295311,147763,52159,38.76036472909034,1.497071709682939,17541,10.894913994921282
Abu Dhabi,54.366,24.4539,2125025,1465099,659926,244345,167984,138191,253716,33.18396341001662,0.15158472895974837,21820,8.740967158171433
Sharjah,55.391,25.3225,3687795,2542552,1145243,247808,48087,68851,180556,28.374537329638663,0.757040496433408,28734,12.722592102016979
Abu Dhabi,54.366,24.4539,3783455,2608505,1174950,46793,183275,292307,232070,35.58104331182601,1.3918647336239458,12461,10.90973216256615
Abu Dhabi,54.366,24.4539,3353241,2311894,1041347,148862,99976,221919,145702,39.28957966876159,1.496571777283735,20659,11.491366208461466
Ras Al Khaimah,55.9486,25.7915,966661,666465,300196,250690,213912,299061,296569,38.826908388254886,0.147260887950946,25557,7.942096180755223
Dubai,55.2708,25.2768,1840741,1269100,571641,266441,129478,35299,198392,39.450305847813674,0.541434687878602,20930,5.903282258760231
Ras Al Khaimah,55.9486,25.7915,3025944,2086239,939705,245392,224990,58724,148012,25.759366211858925,1.0214289887085848,26943,14.89996571993983
Ras Al Khaimah,55.9486,25.7915,703904,485307,218597,133253,58654,204080,143686,33.40696019912221,0.563848898151427,11190,12.377590951087846
Fujairah,56.3315,25.2769,629682,434134,195548,184759,188357,285441,271408,29.90761479617872,1.0196157123451863,28415,7.858074496476853
Ras Al Khaimah,55.9486,25.7915,3985425,2747753,1237672,226570,13625,242555,95178,34.4689458277752,0.3370489322678467,10881,6.354582050068548
Dubai,55.2708,25.2768,1520663,1048422,472241,38385,152074,61103,240888,39.489312444733365,0.36222459078321567,11163,7.756274836938246
Abu Dhabi,54.366,24.4539,3746111,2582758,1163353,263990,267837,232514,131658,39.893165965702735,0.8355939608011613,29964,8.54987619713395
Ajman,55.5136,25.4052,4640506,3199399,1441107,38463,144178,166145,84870,39.685481653897085,1.2903968043421463,22091,9.72056163723364
Umm Al Quwain,55.564,25.5225,401364,276720,124644,83516,180919,284713,21266,34.13661270915634,1.4508436858297924,23508,12.98339184841019
Abu Dhabi,54.366,24.4539,3293503,2270707,1022796,251801,70084,259293,71383,31.809639356563633,1.319938269786504,25702,10.32893011116538
Fujairah,56.3315,25.2769,337079,232399,104680,201577,202749,114098,110869,38.224969541752834,1.3263289622299996,18573,14.020798311011927
Ras Al Khaimah,55.9486,25.7915,1273097,877737,395360,109727,118998,251515,35307,38.39127366294556,1.199354057543649,25452,6.841900389045331
Umm Al Quwain,55.564,25.5225,1432388,987560,444828,23963,51901,247752,180737,35.47331765260117,0.2210435652143242,17792,9.63035219861036
Fujairah,56.3315,25.2769,3517105,2424870,1092235,200944,165563,239486,296727,37.30291285196676,0.8349548251774517,14504,8.257669932111856
Umm Al Quwain,55.564,25.5225,1863234,1284607,578627,185754,139540,255866,239379,29.480260787247246,0.7782118618230658,27672,7.187586445843165
Ras Al Khaimah,55.9486,25.7915,1341851,925140,416711,256014,91080,132544,167746,27.025972881731878,1.0746937996465418,10821,5.235783043248439
Dubai,55.2708,25.2768,2612973,1801515,811458,89894,139236,136016,205812,38.81275638771027,0.40777239396187004,25047,10.140085643561445
Fujairah,56.3315,25.2769,712295,491092,221203,24053,218726,151425,31244,30.52063411589467,1.3632176680256933,13041,7.080035484210017
Fujairah,56.3315,25.2769,124581,85892,38689,34978,84777,41547,254905,33.064998979086624,1.0636250098187843,12326,9.42850884680397
Ajman,55.5136,25.4052,2836222,1955435,880787,91988,32230,293622,40845,34.24683681360878,0.8203909366911809,10082,6.453009251781267
Sharjah,55.391,25.3225,3577022,2466180,1110842,282658,21190,161492,292050,31.521842407547094,1.030248987026484,23906,12.827282933334821
Sharjah,55.391,25.3225,3860188,2661409,1198779,162958,162701,267317,235680,29.98386466995116,0.42229084052180077,28904,9.912815505698333
Ras Al Khaimah,55.9486,25.7915,1584710,1092579,492131,70472,227671,267938,148324,25.086487855750534,1.1828393107662836,17645,10.496238483376374
Fujairah,56.3315,25.2769,3682324,2538780,1143544,13254,167508,57004,250261,32.255266105588596,1.3263700808445824,13972,9.558380758216021
Ras Al Khaimah,55.9486,25.7915,1501257,1035042,466215,196566,77209,23303,53949,37.38268970796574,0.414344867928815,21419,5.126633121518775
Ajman,55.5136,25.4052,2311412,1593604,717808,107695,38335,228062,41228,35.542131072991346,1.4387872794313359,28174,13.054979182105978
Ras Al Khaimah,55.9486,25.7915,1722702,1187717,534985,46434,194333,234485,73331,31.197696704072715,0.2502165593940564,15415,12.326334561968732
Sharjah,55.391,25.3225,3966516,2734716,1231800,242846,106156,182982,138268,38.97015720371595,0.89897435624959,19507,10.714558074382214
Umm Al Quwain,55.564,25.5225,2087793,1439430,648363,163453,166981,66249,147010,36.87198137653725,1.4416660739644789,14724,6.567723307827595
Ajman,55.5136,25.4052,4446235,3065459,1380776,148317,55625,95153,252517,36.34310180774431,0.11798013079678105,22452,5.764153198845547
Sharjah,55.391,25.3225,2918825,2012385,906440,15502,294931,249367,38447,29.007776264536982,1.3119127314768184,11201,14.905525221093255
Umm Al Quwain,55.564,25.5225,402149,277261,124888,202081,213571,55993,260477,38.62739394673497,1.4458040823576448,13203,7.815074954329654
Umm Al Quwain,55.564,25.5225,779212,537228,241984,285439,276870,47872,66432,33.34910159207524,0.1936296780038744,16375,6.204394763143679
Dubai,55.2708,25.2768,3616532,2493420,1123112,172028,43370,75088,161085,38.453945394682265,0.9494548228066118,20966,11.14317241165039
Dubai,55.2708,25.2768,2138314,1474261,664053,133316,228057,116513,56705,30.52602684005727,0.5494941357671237,27690,7.303034951514828
Umm Al Quwain,55.564,25.5225,936348,645565,290783,154959,275957,233345,18631,38.62057405158302,0.9518678240199168,18570,9.146385307704714
Abu Dhabi,54.366,24.4539,2263635,1560664,702971,40559,276137,113114,105535,29.803708497823358,0.11321717950384334,18930,8.967260605681338
Sharjah,55.391,25.3225,1584665,1092548,492117,97979,191755,40884,269916,35.27953587560829,1.2026916596987094,27287,7.008337603238928
Fujairah,56.3315,25.2769,2040446,1406786,633660,166317,45673,43899,299762,28.319721207177977,0.454827951772816,24278,11.097651095477039
Ras Al Khaimah,55.9486,25.7915,245806,169471,76335,133304,299360,173244,188013,35.35611150562236,0.2907010858933642,27401,7.221253734088052
Umm Al Quwain,55.564,25.5225,4960498,3420018,1540480,102346,28058,232639,17155,29.746172933712156,0.760277927863001,20552,8.155732826428473
Fujairah,56.3315,25.2769,1987933,1370581,617352,103414,167803,281347,18000,32.68638758078887,0.5564934804059918,12346,8.116822594521592
Umm Al Quwain,55.564,25.5225,3939235,2715908,1223327,206395,237370,284206,30547,28.51891944258067,1.3238011823965992,13364,10.443246611755132
Ajman,55.5136,25.4052,819314,564876,254438,21044,246630,136563,268233,34.99415989603082,0.6197618758639195,22194,7.090583131177127
Ajman,55.5136,25.4052,1258577,867726,390851,267239,162289,103184,110677,34.231618237144176,1.0447834578646251,10057,11.483849992123668
Ajman,55.5136,25.4052,2126723,1466270,660453,266274,198903,236363,109356,26.365764567479026,0.3191660709857185,26359,14.901791725701937
Abu Dhabi,54.366,24.4539,2677289,1845858,831431,58711,89735,22450,68103,31.82364026032545,0.9845323708964744,10473,12.594381657019621
Ajman,55.5136,25.4052,3822730,2635583,1187147,50114,120764,160282,125766,37.22593528998184,0.37079945927150226,20773,14.4059305641832
Sharjah,55.391,25.3225,2286409,1576366,710043,151744,238427,67969,137105,37.669441284029034,0.9539490716870745,25222,12.24287102574451
Abu Dhabi,54.366,24.4539,4088894,2819090,1269804,247351,241921,224991,124365,34.568833130080066,1.1050769627168058,28985,8.896136489767478
Ras Al Khaimah,55.9486,25.7915,2616688,1804077,812611,64393,286184,137034,256092,29.16425455138211,0.565087411901795,13704,10.02960373103383
Ras Al Khaimah,55.9486,25.7915,2712482,1870122,842360,186538,202139,81260,113641,35.219755232425555,0.8001017378357461,18205,12.363435394233093
Umm Al Quwain,55.564,25.5225,3582394,2469883,1112511,215022,168317,139357,60479,28.280182429681844,0.6781192572567405,27416,5.81687165426659
Sharjah,55.391,25.3225,3958707,2729333,1229374,23828,95665,282975,144013,39.18344666204018,0.5495591658528296,12530,12.913230019580588
Ajman,55.5136,25.4052,3296836,2273005,1023831,250480,15074,88058,253499,35.74043928650623,1.3176686934532293,18263,9.34021106604883
Ajman,55.5136,25.4052,4229669,2916147,1313522,229805,97298,11517,110720,27.897549163151563,0.27139327739977825,21852,13.930041630434927
Ras Al Khaimah,55.9486,25.7915,2114426,1457792,656634,257091,292356,283729,208327,25.156497646961363,0.1437301483169602,22741,12.35169969657322
Umm Al Quwain,55.564,25.5225,2449847,1689048,760799,137340,238035,164916,153084,37.96071813500194,0.8218689873238169,20502,6.645876957842263
Fujairah,56.3315,25.2769,4483338,3091040,1392298,224080,212855,197254,227401,36.80652399061033,1.0521839273783824,15214,14.852998217214514
Abu Dhabi,54.366,24.4539,708776,488666,220110,18499,270973,170985,30307,31.025027199887255,1.4970874544747979,17304,9.125607877540041
Abu Dhabi,54.366,24.4539,4157674,2866510,1291164,165516,205615,264267,275769,27.204023504510758,0.5926111561451644,20220,14.01203760426581
Abu Dhabi,54.366,24.4539,3846318,2651846,1194472,157798,106107,54021,128867,36.92950595405054,1.073203024361167,15577,6.4088911563115705
Fujairah,56.3315,25.2769,2767990,1908392,859598,218328,273695,123027,130018,37.801333497265745,0.8977478508427477,16926,6.8421510192333725
Dubai,55.2708,25.2768,3997104,2755805,1241299,243199,251643,100597,140944,25.276947199597565,0.8758082981290658,24307,14.69812111735531
Ajman,55.5136,25.4052,3339311,2302290,1037021,189541,224350,156390,212813,28.798868546216696,0.7774883285266349,22246,5.3052341552864615
Ras Al Khaimah,55.9486,25.7915,305059,210323,94736,190602,248901,16951,90482,32.10878532291882,0.8796201734496378,22575,5.841405995133688
Ras Al Khaimah,55.9486,25.7915,3352139,2311134,1041005,114945,294692,44762,82503,31.39258644825298,0.443990488585582,27200,13.221323431149534
Abu Dhabi,54.366,24.4539,1512021,1042463,469558,253254,271081,200848,164012,25.691972512621145,0.30426804436214716,29204,9.707649633744015
Ajman,55.5136,25.4052,1483725,1022955,460770,217148,285515,167298,233772,29.091062269635373,1.1641152855446664,12564,12.58064729621931
Abu Dhabi,54.366,24.4539,333127,229674,103453,228820,139420,255870,220550,35.09766125051702,1.2311219453375655,25444,6.728973088950761
Sharjah,55.391,25.3225,904126,623350,280776,124026,296788,46201,190357,39.533647076403,0.3820336080998801,14754,12.921343831257074
Umm Al Quwain,55.564,25.5225,2898108,1998102,900006,24188,99068,86796,100142,32.5262673160689,1.4681755858341192,23767,9.428621724351045
Ajman,55.5136,25.4052,1719345,1185403,533942,92841,147165,267146,61004,31.58441824400297,0.5185637911283558,29151,10.662975232760033
Sharjah,55.391,25.3225,533145,367577,165568,247020,46260,209481,159215,31.441619833155947,0.41242025925156445,14428,13.507920659442213
Umm Al Quwain,55.564,25.5225,2663713,1836498,827215,116013,66022,63646,216865,27.180180978827142,0.3019989965398948,23093,13.29686620539382
Fujairah,56.3315,25.2769,1626617,1121472,505145,66018,195222,82472,71298,38.711320911234914,1.123373015377056,16735,13.681100843059978
Fujairah,56.3315,25.2769,2437265,1680373,756892,70472,268871,205695,148972,39.02138700318629,0.8191571764236709,12954,6.564119140552403
Dubai,55.2708,25.2768,2546152,1755446,790706,221479,57687,211684,175463,27.42960412175924,0.6612467631467318,28619,6.63405899955494
Ras Al Khaimah,55.9486,25.7915,2920594,2013605,906989,36502,166678,62164,184927,31.07639851782854,1.1575520922712663,19537,14.144687366208084
Ajman,55.5136,25.4052,3847429,2652612,1194817,20271,220071,257906,277662,35.41946441253878,0.48122214987549106,25530,7.207793898791513
Fujairah,56.3315,25.2769,839126,578535,260591,231637,78236,293676,41406,27.536556185051527,0.2513001493377769,22094,9.625747390720885
Fujairah,56.3315,25.2769,3685581,2541026,1144555,254622,142429,201973,168149,29.470901955842667,0.17999025659676732,18634,13.019814999322605
Ajman,55.5136,25.4052,2283569,1574408,709161,163187,229388,57388,186691,34.533823961134004,0.680345540385854,21320,5.545356037965211
Fujairah,56.3315,25.2769,1148833,792063,356770,173655,221543,50360,231583,25.444886224489053,1.2355257252863026,19066,9.671505422187971
Sharjah,55.391,25.3225,4501501,3103562,1397939,125665,262965,183562,164139,35.91142624986868,1.396207313290081,27080,13.702446083591278
Sharjah,55.391,25.3225,1152555,794629,357926,215505,194494,99459,247048,27.030720734088536,1.46380304710509,13310,11.038896192288298
Dubai,55.2708,25.2768,1434512,989025,445487,246491,101880,23616,194717,31.10691063234463,1.4065731520079179,21542,11.006489996976157
Fujairah,56.3315,25.2769,2193506,1512314,681192,260472,72543,265918,91860,29.445684072344065,0.8087370866835664,12094,6.634588588804007
Dubai,55.2708,25.2768,4273884,2946632,1327252,261370,113291,66146,261840,32.397160405688474,1.0631489794816187,18294,6.91301639573497
Ras Al Khaimah,55.9486,25.7915,4237780,2921740,1316040,140096,100182,113134,167649,32.11676703064749,1.0684586632530084,14998,8.478654799057185
Ras Al Khaimah,55.9486,25.7915,2856792,1969617,887175,61829,227166,205869,289640,38.45949909220365,0.5676722638933931,25184,14.23989112013355
Abu Dhabi,54.366,24.4539,665432,458782,206650,210936,254706,137620,210600,33.19840497611245,0.8177112329122247,27148,9.896179078509498
Dubai,55.2708,25.2768,2283480,1574346,709134,15158,241337,221540,95121,31.74870535780543,0.24871782224281808,24712,9.564362335127369
Ajman,55.5136,25.4052,4382659,3021627,1361032,173280,250818,166938,182430,34.636656261349444,0.9796916540163965,27791,13.113806922327738
Ras Al Khaimah,55.9486,25.7915,1031619,711250,320369,127965,55643,141089,277509,35.37781956971203,1.1275405757212207,15660,12.921927559374
Ajman,55.5136,25.4052,1608061,1108678,499383,71987,21825,266298,194761,29.382224832601075,0.5190724420241747,16361,9.379814204428532
Dubai,55.2708,25.2768,1321002,910765,410237,281478,41739,254292,31868,25.118170132455994,1.0337828601986225,23024,8.953204526151861
Dubai,55.2708,25.2768,4241743,2924472,1317271,41265,80628,16619,116939,31.930781569282896,1.4829617543848073,20652,6.69506404771464
Dubai,55.2708,25.2768,4930167,3399106,1531061,52516,54836,27471,64524,28.940796752758857,1.2314254456955618,12997,6.783082214413277
Umm Al Quwain,55.564,25.5225,1078501,743573,334928,239496,86471,157815,46255,39.800127726855294,1.4489379416542854,13234,7.288266976999193
Dubai,55.2708,25.2768,1966594,1355869,610725,180813,237761,275109,220860,34.744064273386265,0.9595251568341386,17857,6.420602326066179
Ajman,55.5136,25.4052,3852203,2655903,1196300,142149,152883,51223,137567,29.049829955642448,0.42207081221546405,28325,5.048081012103134
Umm Al Quwain,55.564,25.5225,1012842,698304,314538,293375,244969,208963,90920,35.54981475364794,0.5460576191835229,21643,11.389853453955158
Umm Al Quwain,55.564,25.5225,2553721,1760664,793057,252325,98239,172405,72449,28.61161860628409,1.2529967734592802,23467,11.013592665563952
Ajman,55.5136,25.4052,4608002,3176989,1431013,109271,23094,132772,81659,34.31417849881615,1.3515607553523623,20909,12.136859468230728
